date,Mount Powell,Defiance Plateau,Black Mesa,Navajo Mountain,Carrizo,Chuska,Navajo_Nation,All_Mountains
2008-06-01,-0.096,-0.249,0.068,0.389,0.314,0.174,0.128,0.05
2008-07-01,-0.29,0.361,0.315,0.418,0.65,0.567,0.282,0.428
2008-08-01,0.805,1.075,0.855,1.059,1.189,1.398,0.776,1.12
2008-09-01,-0.384,-0.161,0.407,0.681,0.851,0.511,0.208,0.331
2008-10-01,-0.661,-0.182,0.597,0.65,1.083,0.501,0.109,0.394
2008-11-01,0.561,1.476,2.175,2.15,2.334,1.999,1.34,1.932
2008-12-01,-0.328,0.501,0.113,-0.184,-0.074,0.35,0.212,0.259
2009-01-01,0.321,1.853,1.611,1.231,1.648,1.77,0.905,1.696
2009-02-01,0.691,0.818,0.705,0.732,1.343,1.155,0.616,0.932
2009-03-01,0.381,0.847,0.564,0.556,1.09,1.169,0.617,0.873
2009-04-01,-1.645,-1.013,-0.796,-0.811,-0.652,-0.798,-0.878,-0.853
2009-05-01,1.398,2.348,2.185,2.46,2.432,2.551,2.076,2.359
2009-06-01,-2.182,-1.864,-1.771,-2.181,-1.448,-1.916,-1.589,-1.834
2009-07-01,1.066,0.972,1.246,0.988,1.308,0.977,1.006,1.086
2009-08-01,0.745,1.066,0.583,0.755,0.84,0.84,0.144,0.812
2009-09-01,-0.724,0.359,0.674,1.122,0.737,0.217,0.331,0.435
2009-10-01,-1.806,-1.607,-1.807,-1.578,-1.513,-1.563,-1.645,-1.65
2009-11-01,0.094,0.967,1.214,1.741,2.236,2.265,0.772,1.579
2009-12-01,-2.879,-2.099,-2.555,-2.016,-1.805,-1.371,-2.693,-1.983
2010-01-01,-1.525,-0.842,-1.187,-0.077,-0.166,0.278,-1.847,-0.515
2010-02-01,-3.197,-1.828,-1.658,-0.88,-1.283,-0.991,-1.674,-1.454
2010-03-01,-2.046,-0.925,-1.154,-0.861,-1.041,-0.662,-1.242,-0.933
2010-04-01,-0.342,-0.106,-0.106,-0.484,0.224,0,-0.172,-0.058
2010-05-01,-1.892,-1.508,-2.123,-2.724,-1.547,-1.577,-1.941,-1.756
2010-06-01,0.76,1.16,0.469,0.466,1.167,1.061,0.564,0.892
2010-07-01,0.235,0.467,0.23,0.283,0.473,0.103,0.496,0.264
2010-08-01,-0.396,-0.337,-0.724,-0.876,-0.408,-0.663,-0.452,-0.585
2010-09-01,1.88,1.083,0.95,1.662,1.85,1.448,1.221,1.248
2010-10-01,1.27,1.244,0.751,0.359,1.296,1.003,0.982,0.995
2010-11-01,-1.707,-1.956,-1.168,-0.954,-0.911,-1.132,-1.298,-1.33
2010-12-01,3.299,3.361,2.927,2.745,3.697,3.704,3.217,3.354
2011-01-01,-1.373,-1.135,-1.771,-1.084,-0.676,-0.1,-1.937,-0.951
2011-02-01,-2.915,-3.251,-2.603,-2.121,-1.96,-2.494,-2.518,-2.669
2011-03-01,1.481,1.246,0.861,0.615,1.343,1.426,0.87,1.186
2011-04-01,1.162,0.009,-0.304,-0.45,0.057,-0.027,0.079,-0.087
2011-05-01,-2.054,-2.276,-2.46,-2.662,-2.131,-2.405,-2.241,-2.37
2011-06-01,0.619,0.154,-0.209,-0.023,0.967,0.544,0.199,0.238
2011-07-01,0.448,0.643,0,-0.299,0.572,0.136,0.263,0.244
2011-08-01,0.944,1.697,1.391,1.891,1.81,1.333,1.556,1.479
2011-09-01,-0.266,-0.088,0.606,0.919,0.866,0.059,0.47,0.266
2011-10-01,0.202,0.161,-0.126,0.429,0.294,-0.026,-0.055,0.025
2011-11-01,-0.231,-0.293,-0.632,-0.507,0.219,0.169,-0.304,-0.207
2011-12-01,-1.362,-0.974,-1.216,-0.589,0.17,-0.102,-1.179,-0.667
2012-01-01,1.027,1.864,1.727,2.007,2.419,2.47,1.468,2.057
2012-02-01,-0.13,-0.962,-0.713,-0.23,-0.018,-0.455,-0.401,-0.614
2012-03-01,0.596,0.019,0.459,0.871,1.09,0.77,0.45,0.516
2012-04-01,1.751,1.744,1.839,1.942,2.471,2.005,1.78,1.92
2012-05-01,1.704,1.508,1.476,1.822,2.085,1.422,1.45,1.522
2012-06-01,2.669,2.124,2.201,2.547,3.148,2.728,2.279,2.446
2012-07-01,0.267,0.331,0.006,-0.182,0.526,-0.192,0.289,0.056
2012-08-01,1.235,1.197,0.782,1.253,1.452,0.843,1.056,0.97
2012-09-01,0.638,0.217,0.473,1.089,1.295,0.624,0.602,0.539
2012-10-01,1.311,0.34,1.029,1.747,1.483,0.94,0.9,0.887
2012-11-01,1.398,2.081,2.155,2.679,2.633,2.642,1.692,2.336
2012-12-01,-0.092,0.145,-0.214,0.088,0.658,0.715,0.127,0.26
2013-01-01,-2.943,-3.745,-3.662,-2.845,-2.389,-2.695,-3.57,-3.231
2013-02-01,-2.439,-2.664,-2.265,-1.666,-1.611,-2.16,-2.059,-2.267
2013-03-01,0.653,0.652,0.955,1.523,1.36,1.105,0.919,0.97
2013-04-01,0.109,-0.169,-0.028,0.474,0.598,0.012,0.104,0.011
2013-05-01,0.146,-0.259,-0.274,0.136,0.497,-0.143,-0.049,-0.153
2013-06-01,2.222,2.003,2.136,2.769,2.768,2.325,2.25,2.23
2013-07-01,0.117,0.668,0.407,0.66,0.995,0.362,0.688,0.499
2013-08-01,-0.375,0.091,-0.689,-0.619,-0.013,-0.384,-0.286,-0.341
2013-09-01,0.191,0.731,-0.154,-0.324,0.548,0.277,0.373,0.259
2013-10-01,-1.476,-1.047,-1.872,-1.635,-1.341,-1.328,-1.687,-1.439
2013-11-01,-0.088,0.609,0.185,0.566,0.907,1.062,0.198,0.641
2013-12-01,0.06,0.093,-1.778,-1.137,-0.204,0.722,-1.283,-0.322
2014-01-01,1.575,2.233,1.698,2.835,2.528,2.808,1.419,2.286
2014-02-01,2.997,2.205,1.965,2.629,2.443,2.485,2.126,2.265
2014-03-01,0.543,1.105,0.892,0.958,1.257,1.377,0.779,1.13
2014-04-01,0.092,0.404,0.094,0.496,0.29,0.489,0.063,0.325
2014-05-01,-1.313,-0.416,-0.748,-0.434,-0.624,-0.571,-0.79,-0.602
2014-06-01,1.588,1.818,1.011,1.221,1.228,1.402,0.971,1.367
2014-07-01,0.994,1.565,1.171,1.225,1.447,1.005,1.162,1.228
2014-08-01,-1.25,-0.353,-1.045,-1.098,-0.533,-0.663,-0.966,-0.716
2014-09-01,1.575,2.037,1.504,1.81,1.52,1.424,1.47,1.614
2014-10-01,1.769,2.435,1.897,2.321,2.035,2.126,1.729,2.121
2014-11-01,0.217,1.18,0.842,1.993,1.364,1.618,0.63,1.238
2014-12-01,1.296,1.931,1.763,1.875,2.18,2.216,1.749,1.982
2015-01-01,1.236,2.311,1.793,2.619,2.952,3.031,1.489,2.43
2015-02-01,2.639,3.345,3.253,4.314,3.704,3.786,2.979,3.501
2015-03-01,1.901,2.984,2.609,3.407,3.209,3.248,2.357,2.965
2015-04-01,0.151,0.458,0.408,0.767,0.839,0.761,0.211,0.575
2015-05-01,-2.132,-1.77,-1.903,-1.622,-1.771,-1.894,-1.828,-1.856
2015-06-01,1.626,1.025,1.046,2.04,1.294,1.06,1.164,1.095
2015-07-01,-0.943,-0.577,-1.249,-0.964,-1.114,-1.158,-1.137,-1.036
2015-08-01,1.067,1.081,0.439,0.848,0.69,0.478,0.362,0.644
2015-09-01,2.06,2.06,1.645,2.555,2.275,1.788,1.451,1.866
2015-10-01,1.932,2.453,2.148,2.453,2.988,2.451,2.099,2.389
2015-11-01,-0.332,-0.239,-0.72,-0.487,0.236,0.212,-0.516,-0.207
2015-12-01,-0.33,-0.2,-0.475,0.132,0.302,0.385,-0.459,-0.045
2016-01-01,-0.804,0.166,-0.653,0.238,0.12,0.701,-0.591,0.075
2016-02-01,1.371,2.144,1.966,3.015,2.663,2.987,1.545,2.418
2016-03-01,1.548,1.95,2.009,2.411,2.125,2.217,1.679,2.075
2016-04-01,-0.277,-0.09,0.189,0.602,0.428,0.196,0.005,0.143
2016-05-01,-1.49,-1.08,-1.158,-0.968,-0.781,-1.117,-1.249,-1.099
2016-06-01,2.739,3.37,3.306,3.904,3.536,3.108,2.939,3.275
2016-07-01,1.963,1.491,0.838,1.397,0.836,0.833,0.828,1.024
2016-08-01,-1.026,-0.901,-1.179,-0.363,-1.107,-1.239,-1.18,-1.107
2016-09-01,0.908,0.519,-0.025,0.199,0.624,0.213,-0.254,0.255
2016-10-01,2.653,2.952,2.592,2.853,3.154,2.872,2.403,2.822
2016-11-01,1.519,2.384,2.753,2.88,3.133,2.793,2.313,2.688
2016-12-01,1.422,1.984,1.438,1.529,1.91,2.234,1.482,1.875
2017-01-01,0.499,0.723,0.363,0.193,0.772,0.61,0.979,0.562
2017-02-01,2.405,2.557,2.841,3.043,3.756,3.343,2.895,3.008
2017-03-01,2.607,3.224,3.407,3.677,3.722,3.636,2.788,3.457
2017-04-01,0.453,0.544,0.568,0.683,0.94,0.645,0.246,0.616
2017-05-01,-1.072,-0.464,-0.538,0.041,-0.693,-0.673,-0.899,-0.574
2017-06-01,2.29,2.176,2.55,3.461,2.528,2.326,2.22,2.397
2017-07-01,0.847,1.161,0.779,1.29,0.984,0.622,0.731,0.845
2017-08-01,0.346,0.482,0.279,1.032,0.284,0.158,0.026,0.304
2017-09-01,1.101,0.946,0.509,0.543,1.049,0.702,0.424,0.73
2017-10-01,1.596,1.823,1.418,1.561,1.979,1.933,1.014,1.737
2017-11-01,3.991,4.847,4.359,4.812,5.2,5.272,4.001,4.851
2017-12-01,2.163,3.366,3.021,4.117,3.867,4.129,2.471,3.55
2018-01-01,1.817,3.023,3.001,3.61,3.781,3.775,2.433,3.319
2018-02-01,1.019,0.959,1.453,1.306,1.856,1.581,0.989,1.397
2018-03-01,-0.061,0.632,0.684,0.421,1.017,0.961,0.246,0.772
2018-04-01,2.224,2.707,2.869,2.99,3.334,2.952,2.608,2.885
2018-05-01,1.494,2.095,2.037,2.189,2.608,2.148,1.586,2.125
2018-06-01,2.445,3.099,2.789,3.434,3.152,2.957,2.389,2.955
2018-07-01,0.638,1.601,1.027,0.644,1.455,1.144,1.147,1.222
2018-08-01,0.723,1.397,1.011,1.692,1.296,1.192,0.934,1.196
2018-09-01,1.026,2.203,1.511,1.796,2.357,1.979,1.606,1.896
2018-10-01,-0.68,-0.563,-0.494,-1.423,-0.608,-0.845,-0.552,-0.661
2018-11-01,-1.168,-0.674,-0.781,-0.063,-0.58,-0.257,-1.208,-0.554
2018-12-01,-0.022,0.769,0.644,0.402,0.821,1.277,0.533,0.885
2019-01-01,-0.576,0.13,-0.608,-0.266,0.181,0.661,-0.571,0.065
2019-02-01,-1.895,-2.245,-2.505,-2.962,-2.256,-1.606,-2.419,-2.12
2019-03-01,0.57,0.99,0.441,0.245,0.485,0.895,0.724,0.728
2019-04-01,1.048,1.521,1.854,2.085,1.954,1.605,1.396,1.689
2019-05-01,-2.99,-3.181,-3.265,-3.585,-3.117,-3.395,-3.303,-3.28
